"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","REC","TKL ALL","REC YCo","CTC"
"","199083","","453598","","Max Hunt","PITTSBURGH","86","TE","6","1","1","0","2","0"
"","199270","","449858","","Mason Peterson","TCU","87","TE","1","1","0","0","0","0"
"","199293","","453711","","Emaree Winston","TEXAS","85","TE","27","6","2","0","10","0"
"","199386","","458755","","Caden Piening","UCF","18","TE","28","2","0","0","0","0"
"","199416","","449587","","Taniela Tupou","USC","88","TE","15","1","0","1","0","0"
"","199447","","461006","","Sione Motuapuaka","UTAH","44","TE","18","2","0","1","0","0"
"","199526","","453705","","Baron Naone","WASHINGTON","85","TE","14","3","0","0","0","0"
"","199527","","0","","Austin Simmons","WASHINGTON","45","TE","2","1","0","0","0","0"
"","199573","","0","","Emmett Bork","WISCONSIN","82","TE","1","1","0","0","0","0"
"","199623","","455794","","Ian Schieffelin","CLEMSON","18","TE","13","4","1","0","1","0"
"","199716","","468356","","Wyatt Herbel","HOUSTON","86","TE","4","2","0","0","0","0"
"","199849","","449049","","Nate Roberts","OHIO STATE","83","TE","111","10","4","3","1","0"
"","199942","","453953","","Reno Roehm","S CAROLINA","81","TE","2","1","0","1","0","0"
"","199966","","451100","","DaSaahn Brame","TENNESSEE","07","TE","48","6","5","0","13","0"
"","199978","","451171","","Jack Van Dorselaer","TENNESSEE","03","TE","155","10","3","7","5","0"
"","199987","","453299","","Kiotti Armstrong","TEXAS A&M","21","TE","11","1","0","0","0","0"
"","200081","","450554","","Jeremiah Beck Jr.","ARKANSAS","33","TE","9","1","0","0","0","0"
"","200094","","450619","","Gavin Garretson","ARKANSAS","89","TE","4","4","0","0","0","0"
"","200124","","466475","","Micah Jones","FLORIDA","84","TE","1","1","0","0","0","0"
"","200130","","449471","","Cameron Kossmann","FLORIDA","87","TE","1","1","0","0","0","0"
"","200168","","453550","","Brock Schott","MIAMI FL","19","TE","9","2","2","0","17","0"
"","200169","","453541","","Luka Gilbert","MIAMI FL","88","TE","50","8","2","1","7","0"
"","200266","","458919","","Elijah Rooney","VANDERBILT","49","TE","3","1","0","0","0","0"
"","200285","","455865","","Willem Thurber","VIRGINIA","83","TE","3","1","0","0","0","0"
"","200310","","449649","","J.T. Taggart","MARYLAND","85","TE","51","5","0","2","0","0"
"","200352","","460995","","James Flanigan","NOTRE DAME","88","TE","30","3","0","1","0","0"
"","204058","","469837","","Thomas Meyer","IOWA","85","TE","2","1","0","0","0","0"
"","204137","","456025","","Crandall Quinn","MICHIGAN","46","TE","6","1","0","0","0","0"
"","204186","","469885","","Carson Su'esu'e","OKLA STATE","80","TE","12","1","0","0","0","0"
"","204305","","455817","","Wyatt Bowman","SYRACUSE","87","TE","1","1","0","0","0","0"
"","204390","","453994","","Dallan Coleman","UCF","83","TE","15","3","0","0","0","0"
"","204411","","453661","","Semi Taulanga","UTAH","99","TE","101","8","2","3","9","0"
"","204537","","449219","","Noah Fox-Flores","UCLA","82","TE","53","8","1","0","0","0"
"","204546","","455866","","Walker Wallace","VIRGINIA","88","TE","27","6","0","0","0","0"
"","204602","","448964","","Kaleb Edwards","ALABAMA","81","TE","221","10","5","3","28","0"
"","204985","","466464","","Mikkel Skinner","KENTUCKY","18","TE","9","1","0","0","0","0"
"","205057","","453506","","Jayden Savoury","MICH STATE","31","TE","12","3","1","0","1","0"
"","205080","","450637","","Hayden Bradley","OLE MISS","80","TE","6","1","0","1","0","0"
"","205097","","455960","","Joeseph Skipworth","MISS STATE","88","TE","8","1","0","1","0","0"
"","205232","","456248","","Paul Barton","N CAROLINA","89","TE","1","1","0","0","0","0"
"","205313","","453498","","Brody Lennon","OHIO STATE","87","TE","6","1","0","0","0","0"
"","205378","","453958","","Mike Tyler","S CAROLINA","20","TE","12","2","0","0","0","0"
"","205406","","449086","","Nick Townsend","TEXAS","81","TE","74","9","0","4","0","0"
"","206318","","0","","Nizyi Davis","WISCONSIN","17","TE","1","1","0","0","0","0"
"","207814","","449299","","Kaelan Chudzinski","BOSTON COL","85","TE","190","11","23","1","14","6"
"","207823","","449277","","Stevie Amar Jr.","BOSTON COL","18","TE","5","1","0","0","0","0"
"","211173","","0","","D.J. Johnson","BOSTON COL","89","TE","4","1","0","0","0","0"
